ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
37898,DAEMON-102,Bug,Resolved,Fixed,"2017-10-17 15:49:19","2017-10-17 23:26:39",2,NULL,0,0,457
37897,DAEMON-103,Bug,Resolved,Fixed,"2017-10-18 20:23:03","2017-10-24 09:48:11",5,NULL,0,0,8005
37896,DAEMON-104,Bug,Resolved,Fixed,"2017-10-23 16:36:16","2017-11-03 11:56:10",21,NULL,4092,4092,15619
37895,DAEMON-105,Bug,Resolved,Fixed,"2017-10-24 14:02:20","2017-10-26 23:46:09",5,NULL,40,40,3463
37894,DAEMON-106,Improvement,Resolved,Fixed,"2017-10-26 04:19:41","2017-10-30 22:37:42",5,NULL,331,331,6918
37891,DAEMON-109,Bug,Resolved,Fixed,"2017-10-26 13:59:14","2017-10-28 06:01:01",2,NULL,1,1,2401
37889,DAEMON-111,"New Feature",Resolved,Fixed,"2017-10-26 23:09:47","2017-11-08 01:23:46",21,NULL,17473,17473,17473
37888,DAEMON-112,"New Feature",Resolved,Fixed,"2017-10-26 23:12:13","2017-11-13 13:07:16",21,NULL,7903,7903,25375
37884,DAEMON-116,Improvement,Resolved,Fixed,"2017-10-31 16:22:05","2017-10-31 16:35:35",2,NULL,0,0,13
37883,DAEMON-117,Improvement,Resolved,Fixed,"2017-11-03 11:59:01","2017-11-29 21:27:00",5,NULL,0,0,38007
37881,DAEMON-119,Improvement,Resolved,Fixed,"2017-11-06 19:14:02","2017-11-28 20:51:10",3,NULL,0,0,31777
37878,DAEMON-122,Bug,Resolved,Fixed,"2017-11-07 13:37:10","2017-11-09 18:15:45",3,NULL,11,11,3158
37877,DAEMON-123,Improvement,Resolved,Fixed,"2017-11-08 13:01:47","2017-11-20 23:47:37",2,NULL,12,12,17925
37876,DAEMON-124,Bug,Resolved,Fixed,"2017-11-09 05:40:22","2017-11-15 08:25:59",8,NULL,698,698,8805
37874,DAEMON-126,Improvement,Resolved,Fixed,"2017-11-10 12:22:47","2017-11-15 10:31:02",5,NULL,2504,2504,7088
37873,DAEMON-127,Improvement,Resolved,Fixed,"2017-11-10 16:55:46","2017-11-10 17:40:21",1,NULL,1,1,44
37872,DAEMON-128,Bug,Resolved,Fixed,"2017-11-13 11:55:24","2017-11-27 21:31:00",8,NULL,1050,1050,20735
37871,DAEMON-129,Bug,Resolved,Fixed,"2017-11-13 11:58:46","2017-11-22 20:03:39",13,NULL,1142,1232,13444
37870,DAEMON-130,Improvement,Resolved,Fixed,"2017-11-13 12:32:22","2017-11-15 12:40:42",5,NULL,2,2,2888
37868,DAEMON-132,Improvement,Resolved,Fixed,"2017-11-13 12:35:26","2017-11-22 08:23:35",8,NULL,0,0,12708
37867,DAEMON-133,Improvement,Resolved,Fixed,"2017-11-13 13:03:22","2017-11-15 23:35:07",3,NULL,143,143,3511
