ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
384067,APIKIT-2337,Story,Done,Completed,"2015-11-02 16:13:26","2015-11-05 03:41:01",5,NULL,3102,16046,3567
384033,APIKIT-2372,Story,Done,Completed,"2015-11-02 16:16:50","2015-11-14 03:24:49",3,NULL,4837,4837,16507
384046,APIKIT-2359,Story,Done,Completed,"2015-11-02 16:27:32","2015-11-10 19:02:54",5,NULL,16,4838,11675
383902,APIKIT-2504,Task,Done,Completed,"2015-11-02 16:31:14","2015-11-03 00:13:55",3,NULL,395,16426,462
383942,APIKIT-2463,Task,Done,Fixed,"2015-11-02 17:03:59","2015-11-12 18:56:46",5,NULL,14503,194522,14512
383950,APIKIT-2455,Task,Done,Fixed,"2015-11-02 17:05:00","2015-11-20 20:23:56",8,NULL,26110,195755,26118
383987,APIKIT-2418,Task,Done,Fixed,"2015-11-12 19:13:55","2015-11-12 20:50:36",5,NULL,0,179905,96
384039,APIKIT-2366,Story,Done,Fixed,"2015-11-16 16:08:16","2015-11-16 20:06:58",2,NULL,0,0,238
384162,APIKIT-2223,Bug,Closed,Completed,"2015-11-16 16:15:19","2015-11-30 01:35:30",5,NULL,19048,19975,19280
384142,APIKIT-2250,Bug,Closed,Fixed,"2015-11-16 16:18:17","2016-03-17 15:47:36",2,NULL,153295,153295,175649
384051,APIKIT-2354,Story,Done,Fixed,"2015-11-16 16:19:06","2015-11-21 00:09:05",8,NULL,0,168187,6229
384517,APIKIT-458,Bug,Closed,Fixed,"2015-11-18 16:36:01","2015-12-01 14:44:35",5,NULL,1663,10171,18608
384183,APIKIT-2197,Bug,Closed,Completed,"2015-11-30 01:43:23","2015-12-02 14:56:15",5,NULL,3671,5830,3672
384514,APIKIT-466,"Enhancement Request",Closed,Completed,"2015-12-11 18:13:06","2016-04-26 18:42:42",5,NULL,0,0,197249
384513,APIKIT-467,"Enhancement Request",Closed,Completed,"2015-12-11 18:14:16","2016-05-03 19:47:46",5,NULL,10168,10168,207393
384512,APIKIT-468,"Enhancement Request",Closed,Completed,"2015-12-11 18:15:02","2016-05-03 19:48:02",5,NULL,10169,10169,207393
384510,APIKIT-470,"Enhancement Request",Closed,Fixed,"2015-12-11 18:17:32","2016-05-10 23:05:13",5,NULL,1,1,217667
384188,APIKIT-2191,Bug,Closed,Fixed,"2015-12-14 23:38:37","2016-02-18 19:02:27",2,NULL,12,12,94763
384508,APIKIT-474,"Enhancement Request",Closed,Fixed,"2015-12-29 18:14:24","2016-01-08 22:41:15",5,NULL,12982,12982,14666
384504,APIKIT-480,"Enhancement Request",Closed,Fixed,"2016-01-11 22:35:25","2016-01-11 22:52:02",2,NULL,0,0,16
