ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
206081,INDY-1378,Task,Complete,Done,"2018-05-30 16:53:51","2019-03-29 20:32:19",3,NULL,7192,7192,436598
206074,INDY-1385,Task,Complete,Done,"2018-06-01 09:36:13","2019-03-29 20:34:23",2,NULL,9172,11625,434158
206073,INDY-1386,Task,Complete,Done,"2018-06-01 10:21:39","2019-03-29 20:35:04",5,NULL,6051,14858,434113
206072,INDY-1387,Task,Complete,Done,"2018-06-04 10:17:47","2019-03-29 20:35:03",3,NULL,6866,15893,429797
206071,INDY-1388,Task,Complete,Done,"2018-06-04 22:21:02","2019-03-29 20:32:20",8,NULL,54200,54200,429071
206070,INDY-1389,Task,Complete,Done,"2018-06-05 17:44:30","2019-03-29 20:35:02",5,NULL,24539,28796,427910
206067,INDY-1392,Task,Complete,Done,"2018-06-07 08:15:56","2019-03-29 20:34:23",1,NULL,5694,5958,425598
206066,INDY-1393,Task,Complete,Done,"2018-06-07 08:21:20","2019-03-29 20:32:52",3,NULL,13,16000,425591
206059,INDY-1400,Task,Complete,Done,"2018-06-07 10:17:21","2019-03-29 20:34:24",5,NULL,2728,2753,425477
206057,INDY-1403,Task,Complete,Done,"2018-06-08 13:54:30","2019-03-29 20:32:53",3,NULL,18517,18602,423818
206056,INDY-1404,Task,Complete,Done,"2018-06-09 12:21:26","2019-03-29 20:33:32",5,NULL,7544,26103,422472
206055,INDY-1405,Task,Complete,Done,"2018-06-09 12:26:29","2019-03-29 20:34:45",3,NULL,0,1885,422468
206045,INDY-1416,Story,Complete,Done,"2018-06-18 15:09:52","2019-03-29 20:34:38",3,NULL,8488,9765,409344
206044,INDY-1417,Story,Complete,Done,"2018-06-18 15:42:49","2019-03-29 20:34:10",5,NULL,11369,15932,409311
206041,INDY-1420,Task,Complete,Done,"2018-06-19 09:08:14","2019-03-29 20:34:53",3,NULL,233,1744,408266
206040,INDY-1421,Task,Complete,Done,"2018-06-19 10:33:24","2019-03-29 20:34:13",2,NULL,2450,16734,408180
206036,INDY-1425,Task,Complete,Done,"2018-06-22 15:40:35","2019-03-29 20:34:56",5,NULL,11806,11806,403554
206031,INDY-1431,Task,Complete,Done,"2018-06-27 12:55:50","2019-03-29 20:34:38",5,NULL,7175,8804,396518
206027,INDY-1435,Task,Complete,Done,"2018-06-28 11:44:00","2019-03-29 20:35:13",5,NULL,5497,11373,395151
206013,INDY-1450,Task,Complete,Done,"2018-07-04 10:06:09","2019-03-29 20:34:08",5,NULL,5822,8857,386607
206011,INDY-1452,Task,Complete,Done,"2018-07-05 11:23:18","2019-03-29 20:32:24",2,NULL,0,1611,385089
206010,INDY-1453,Task,Complete,Done,"2018-07-05 11:31:06","2019-03-29 20:33:05",3,NULL,0,1583,385081
206006,INDY-1458,Task,Complete,Done,"2018-07-06 09:48:20","2019-03-29 20:34:27",2,NULL,76,114,383746
206002,INDY-1462,Task,Complete,Done,"2018-07-10 12:33:06","2019-03-29 20:34:40",3,NULL,3979,8882,377821
206001,INDY-1463,Task,Complete,Done,"2018-07-10 17:16:52","2019-03-29 20:33:28",3,NULL,1349,1349,377536
205997,INDY-1467,Task,Complete,Done,"2018-07-11 14:38:30","2019-03-29 20:35:06",2,NULL,1253,6931,376256
205996,INDY-1468,Task,Complete,Done,"2018-07-11 16:19:55","2019-03-29 20:34:20",3,NULL,1357,11435,376154
205990,INDY-1474,Task,Complete,Done,"2018-07-13 15:04:30","2019-03-29 20:33:12",2,NULL,1327,1369,373348
205989,INDY-1475,Task,Complete,Done,"2018-07-13 16:41:33","2019-03-29 20:34:42",5,NULL,19385,20331,373253
205984,INDY-1480,Task,Complete,Done,"2018-07-16 13:14:49","2019-03-29 20:32:35",1,NULL,11549,21506,369137
205983,INDY-1481,Task,Complete,Done,"2018-07-16 13:16:52","2019-03-29 20:33:07",2,NULL,1608,1608,369136
205982,INDY-1482,Task,Complete,Done,"2018-07-16 14:03:07","2019-03-29 20:34:14",3,NULL,5687,5687,369091
205981,INDY-1483,Story,Complete,Done,"2018-07-16 14:08:14","2019-03-29 20:32:25",3,NULL,0,0,369084
205980,INDY-1484,Task,Complete,Done,"2018-07-17 10:04:51","2019-03-29 20:35:06",1,NULL,11,153,367890
205978,INDY-1486,Task,Complete,Done,"2018-07-17 10:10:26","2019-03-29 20:32:34",1,NULL,1605,2986,367882
205977,INDY-1487,Task,Complete,Done,"2018-07-17 10:11:30","2019-03-29 20:32:19",1,NULL,0,52,367880
205973,INDY-1491,Story,Complete,Done,"2018-07-17 15:12:45","2019-03-29 20:34:02",5,NULL,14467,17840,367581
205972,INDY-1492,Task,Complete,Done,"2018-07-17 16:04:01","2019-03-29 20:33:25",3,NULL,1206,2572,367529
205971,INDY-1493,Task,Complete,Done,"2018-07-18 10:58:56","2019-03-29 20:35:05",5,NULL,18845,18845,366396
205970,INDY-1494,Task,Complete,Done,"2018-07-18 11:36:15","2019-03-29 20:34:01",2,NULL,161,161,366357
205968,INDY-1496,Task,Complete,Done,"2018-07-19 13:34:49","2019-03-29 20:34:39",3,NULL,100,100,364799
205967,INDY-1497,Task,Complete,Done,"2018-07-19 15:18:28","2019-03-29 20:32:51",3,NULL,14029,18409,364694
205962,INDY-1502,Task,Complete,Done,"2018-07-20 13:26:01","2019-03-29 20:32:51",1,NULL,15,220,363366
205961,INDY-1503,Task,Complete,Done,"2018-07-20 14:10:08","2019-03-29 20:34:02",3,NULL,14196,14196,363323
205960,INDY-1504,Task,Complete,Done,"2018-07-20 15:11:45","2019-03-29 20:35:13",1,NULL,114,5634,363263
205957,INDY-1507,Task,Complete,Done,"2018-07-23 14:10:54","2019-03-29 20:33:04",1,NULL,1179,1244,359002
205942,INDY-1522,Task,Complete,Done,"2018-07-25 12:54:00","2019-03-29 20:34:38",1,NULL,0,13226,356200
205936,INDY-1528,Story,Complete,Done,"2018-07-26 16:42:26","2019-03-29 20:34:49",3,NULL,2698,10272,354532
