ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
308307,TMDM-11242,Fixed,960,4421,12698,31750,NULL
308308,TMDM-11241,Fixed,1800,8781,22872,31755,NULL
308309,TMDM-11240,Fixed,1140,6839,8362,31785,NULL
308310,TMDM-11239,Fixed,360,1462,8852,30768,NULL
308312,TMDM-11230,Fixed,120,1837,4809,164194,NULL
308313,TMDM-11229,Fixed,1800,36956,69732,182761,NULL
308314,TMDM-11228,Fixed,2880,15954,78073,162770,NULL
308315,TMDM-11227,Fixed,720,0,24168,135319,NULL
308316,TMDM-11225,Fixed,1680,1788,43910,152587,NULL
308317,TMDM-11224,Fixed,1680,17599,26107,254696,1
308319,TMDM-11214,Fixed,360,265,14684,24175,NULL
308320,TMDM-11163,Fixed,960,12671,90654,340899,2
308322,TMDM-11160,Fixed,2160,21889,24707,161098,1
308326,TMDM-11156,Done,720,3746,5062,155620,1
308327,TMDM-11155,Fixed,480,1606,41557,155741,NULL
308328,TMDM-11150,Fixed,960,17334,20228,48529,1
308329,TMDM-11146,Fixed,480,1597,49665,149916,1
308332,TMDM-11140,Fixed,480,2735,2803,2829,NULL
308334,TMDM-11137,Done,300,41904,78788,240287,2
308335,TMDM-11112,Done,480,3028,3105,206186,2
308339,TMDM-11100,Fixed,0,5982,88989,189835,7
308344,TMDM-11083,Fixed,900,2719,3043,186239,NULL
308348,TMDM-11077,Fixed,720,4373,15438,7216,NULL
308349,TMDM-11073,Fixed,480,5886,19007,47797,NULL
308352,TMDM-11062,Fixed,60,0,1,9778,NULL
308353,TMDM-11050,Fixed,120,2,3894,1449,NULL
308355,TMDM-11043,Fixed,240,58,2993,7502,NULL
308356,TMDM-11037,Fixed,390,379,34556,19373,NULL
308357,TMDM-11032,Fixed,960,7476,23176,31725,NULL
308358,TMDM-11028,Fixed,720,6041,27374,30055,NULL
308360,TMDM-11024,Fixed,60,10,6833,11186,NULL
308361,TMDM-11021,Fixed,240,23,2901,70517,1
308364,TMDM-11002,Fixed,480,4246,18647,813296,0
308365,TMDM-11001,Fixed,480,260,395,1615895,2
308366,TMDM-11000,Fixed,1920,8870,20464,514067,1
308368,TMDM-10997,Fixed,960,1428,2935,359448,1
308369,TMDM-10996,Fixed,240,249,24716,305181,0
308370,TMDM-10985,Fixed,600,9597,23634,25582,NULL
308371,TMDM-10984,Fixed,180,25,22773,35656,NULL
308374,TMDM-10966,Done,480,41571,41571,224665,2
308375,TMDM-10965,Fixed,930,17187,23146,41751,NULL
308376,TMDM-10964,Fixed,930,7136,21510,32749,NULL
308377,TMDM-10956,Fixed,240,1148,16816,226314,NULL
308378,TMDM-10955,Fixed,180,1404,17268,28761,NULL
308379,TMDM-10954,Fixed,150,43,25032,33158,NULL
308380,TMDM-10953,Fixed,120,1048,22698,25882,NULL
308381,TMDM-10952,Fixed,60,112,10282,9985,NULL
308384,TMDM-10947,Fixed,120,124,10427,6770,NULL
308386,TMDM-10934,Fixed,930,6313,10382,37112,NULL
308387,TMDM-10925,Fixed,1440,19110,20130,47159,NULL
308388,TMDM-10922,Fixed,480,217,21815,283156,NULL
308390,TMDM-10919,Fixed,120,143,11366,37149,NULL
