ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
51381,FE-1209,Fixed,120,1260,1260,13198,NULL
51382,FE-1208,Fixed,240,1260,1260,13199,NULL
51384,FE-1206,Fixed,240,0,0,13208,NULL
51385,FE-1205,Fixed,780,0,0,13209,NULL
51386,FE-1204,Fixed,120,4515,31704,31813,NULL
51387,FE-1196,Fixed,60,0,34561,35041,NULL
51388,FE-1195,Fixed,420,0,34561,35042,NULL
51389,FE-1194,Fixed,40,0,34563,35045,NULL
51391,FE-1187,Fixed,90,0,6821,7300,NULL
51392,FE-1186,Fixed,0,27,6843,7301,NULL
51394,FE-1183,Fixed,2267,11613,23372,30201,NULL
51396,FE-1180,Fixed,60,0,6,6,NULL
51399,FE-1176,Fixed,660,1020,1355,1356,NULL
51403,FE-1168,Fixed,140,13,1702,1881,NULL
51404,FE-1167,Fixed,0,193,1882,1882,NULL
51407,FE-1163,Fixed,180,0,12,17487,NULL
51408,FE-1162,Fixed,120,4,7097,7115,NULL
51410,FE-1160,Fixed,60,1,9753,9753,NULL
51411,FE-1159,Fixed,260,1,9728,9728,NULL
51413,FE-1157,Fixed,240,0,193,4204,NULL
51414,FE-1156,Fixed,240,0,8308,12553,NULL
51422,FE-1146,Fixed,1739,5579,22752,22754,NULL
51424,FE-1144,Fixed,300,4157,8802,18675,NULL
51425,FE-1143,Fixed,1,4158,8802,18683,NULL
51430,FE-1138,Fixed,10,4,4,140829,NULL
51431,FE-1137,Fixed,60,0,7017,7019,NULL
51436,FE-1132,Fixed,300,0,7324,38959,NULL
51437,FE-1131,Fixed,240,1,25593,38959,NULL
51438,FE-1130,Fixed,120,18737,26063,38960,NULL
51439,FE-1129,Fixed,150,16552,25597,38959,NULL
51440,FE-1128,Fixed,420,1038,25595,38959,NULL
51446,FE-1122,Fixed,20,0,7215,38842,NULL
51447,FE-1121,Fixed,120,92,7199,38843,NULL
51448,FE-1120,Fixed,900,29136,36359,38843,NULL
51449,FE-1119,Fixed,20,28597,35704,38844,NULL
51450,FE-1118,Fixed,120,0,28640,31780,NULL
51452,FE-1116,Fixed,480,1043,9628,22993,NULL
51453,FE-1115,Fixed,360,11921,20504,22992,NULL
51454,FE-1114,Fixed,2322,11111,17009,30372,NULL
51455,FE-1113,Fixed,0,25328,27229,30373,NULL
51456,FE-1112,Fixed,960,10896,20525,23026,NULL
51457,FE-1111,Fixed,20,12076,29085,30407,NULL
51458,FE-1110,Fixed,390,4406,7525,31768,NULL
51460,FE-1108,Fixed,870,12731,21618,31693,NULL
51461,FE-1107,Fixed,480,0,8965,31771,NULL
51465,FE-1103,Fixed,330,5780,27436,31705,NULL
51467,FE-1101,Fixed,270,446,15786,18355,NULL
51468,FE-1100,Fixed,540,476,17263,18357,NULL
51469,FE-1099,Fixed,150,2948,17266,18360,NULL
51470,FE-1098,Fixed,350,123,11414,11443,NULL
51471,FE-1097,Fixed,30,1279,11378,11445,NULL
51472,FE-1096,Fixed,100,165,7339,11451,NULL
51479,FE-1086,Fixed,120,8,2812,11776,NULL
51489,FE-1073,Fixed,31,0,24165,767184,NULL
51492,FE-1069,Fixed,600,144,11762,14358,NULL
51496,FE-1065,Fixed,540,819,16346,18648,NULL
51501,FE-1059,Fixed,180,401,11995,16112,NULL
51505,FE-1055,Fixed,81,4260,14294,18644,NULL
51507,FE-1053,Fixed,60,4,2803,8629,NULL
51509,FE-1051,Fixed,300,6,13069,20195,NULL
51511,FE-1049,Fixed,180,0,116,250,NULL
51515,FE-1045,Fixed,30,41,4481,6019,NULL
51520,FE-1037,Fixed,480,0,4622,25481,NULL
51522,FE-1035,Fixed,90,42,9986,20907,NULL
51524,FE-1033,Fixed,30,28,9987,20909,NULL
51525,FE-1032,Fixed,1,1565,11549,20906,NULL
51526,FE-1031,Fixed,390,0,7081,30937,NULL
51527,FE-1030,Fixed,240,0,9961,33817,NULL
51528,FE-1029,Fixed,60,0,9960,33817,NULL
51529,FE-1028,Fixed,120,2921,11525,33819,NULL
51530,FE-1027,Fixed,330,9852,10221,14104,NULL
51531,FE-1026,Fixed,100,9853,10220,14103,NULL
51532,FE-1025,Fixed,120,9785,28400,29550,NULL
51533,FE-1024,Fixed,1140,28402,31700,32849,NULL
51535,FE-1022,Fixed,120,0,0,24011,NULL
51536,FE-1021,Fixed,0,1467,11487,24010,NULL
51537,FE-1020,Fixed,240,0,0,4226,NULL
51539,FE-1018,Fixed,60,0,18473,39839,NULL
51540,FE-1017,Fixed,60,9944,28416,39839,NULL
51541,FE-1016,Fixed,120,0,0,44387,NULL
51542,FE-1015,Fixed,60,0,18388,39841,NULL
51544,FE-1013,Fixed,180,0,0,33133,NULL
51545,FE-1012,Fixed,919,10108,33065,56089,NULL
51546,FE-1011,Fixed,240,0,0,25778,NULL
51547,FE-1010,Fixed,60,0,0,24310,NULL
51548,FE-1009,Fixed,0,8667,10133,25778,NULL
51549,FE-1008,Fixed,240,0,0,35637,NULL
51550,FE-1007,Fixed,180,0,0,24304,NULL
51551,FE-1006,Fixed,0,0,21424,24306,NULL
51552,FE-1005,Fixed,120,218,218,22653,NULL
51553,FE-1004,Fixed,60,8902,16163,29912,NULL
51554,FE-1003,Fixed,60,0,25649,39855,NULL
51555,FE-1002,Fixed,300,2731,4215,25809,NULL
51556,FE-1001,Fixed,60,0,25649,39856,NULL
51558,FE-999,Fixed,120,0,18388,39858,NULL
51560,FE-997,Fixed,60,0,0,39860,NULL
51561,FE-996,Fixed,60,4268,29920,39859,NULL
51563,FE-994,Fixed,210,71,10163,13017,NULL
51565,FE-992,Fixed,240,231,7463,13024,NULL
51567,FE-990,Fixed,20,0,0,43092,NULL
51568,FE-989,Fixed,735,1591,8721,51814,NULL
51569,FE-988,Fixed,1350,5820,10089,46154,NULL
51570,FE-987,Fixed,60,0,34254,34269,NULL
51571,FE-986,Fixed,60,0,34255,34270,NULL
51573,FE-984,Fixed,180,10462,17592,52026,NULL
51574,FE-983,Fixed,120,0,0,14449,NULL
51575,FE-982,Fixed,60,0,0,14449,NULL
51577,FE-980,Fixed,240,260,10265,24615,NULL
51578,FE-979,Fixed,60,0,18387,40148,NULL
51579,FE-978,Fixed,60,0,17226,40149,NULL
51581,FE-976,Fixed,60,0,0,4536,NULL
51582,FE-975,Fixed,420,1197,1197,4537,NULL
51583,FE-974,Fixed,240,0,0,4537,NULL
51584,FE-973,Fixed,180,0,0,4613,NULL
51585,FE-972,Fixed,360,2931,20312,31877,NULL
51586,FE-971,Fixed,20,0,2934,33107,NULL
51587,FE-970,Fixed,30,0,2934,33108,NULL
51588,FE-969,Fixed,60,0,2934,33108,NULL
51589,FE-968,Fixed,60,0,2934,33108,NULL
51590,FE-967,Fixed,180,0,2936,33108,NULL
51591,FE-966,Fixed,20,4107,7040,33112,NULL
51605,FE-951,Fixed,420,302,15509,30157,NULL
51606,FE-950,Fixed,420,133,14262,30160,NULL
51607,FE-949,Fixed,600,15366,15513,30164,NULL
51608,FE-948,Fixed,360,1769,16995,30164,NULL
51611,FE-945,Fixed,240,121,26931,30169,NULL
51612,FE-944,Fixed,720,225,27328,30169,NULL
51615,FE-941,Fixed,420,385,29983,30176,NULL
51625,FE-931,Fixed,30,49,37257,38827,NULL
51645,FE-909,Fixed,250,3,40089,559813,NULL
51652,FE-902,Fixed,62,464711,647996,1382445,NULL
51655,FE-899,Fixed,120,10202,13024,63296,NULL
51687,FE-863,Fixed,960,18338,18338,25706,NULL
51736,FE-809,Fixed,60,0,2624,365214,NULL
51790,FE-751,Fixed,30,156,1506,355453,NULL
51809,FE-730,Fixed,2400,10029,11727,38708,NULL
51822,FE-712,Fixed,120,489265,489265,528208,NULL
51831,FE-703,Fixed,480,2791,12890,51412,NULL
51845,FE-688,Fixed,37,5583,7420,3705232,0.5
51861,FE-671,Fixed,4320,21268,43111,204162,NULL
51863,FE-669,Fixed,600,0,22911,131026,NULL
51967,FE-544,Fixed,540,0,50479,299094,NULL
